100,41
100,42
100,40
100,43
100,44
100,45
100,46
100,47
100,48
100,49
100,50
100,51
100,52
100,53
100,54
100,55
100,56
100,57
100,58
100,59
100,60
100,61
100,62
100,63
100,64
100,65
100,66
100,67
100,68
100,69
100,70
100,71
100,72
100,73
100,74
100,75
100,76
100,77
100,78
100,79
100,80
100,81
100,82
100,83
100,84
100,85
100,86
100,87
100,88
100,89
100,90
100,91
100,92
100,93
100,94
100,95
100,96
100,97
100,98
100,99
100,100
101,41
101,42
101,40
101,43
101,44
101,45
101,46
101,47
101,48
101,49
101,50
101,51
101,52
101,53
101,54
101,55
101,56
101,57
101,58
101,59
101,60
101,61
101,62
101,63
101,64
101,65
101,66
101,67
101,68
101,69
101,70
101,71
101,72
101,73
101,74
101,75
101,76
101,77
101,78
101,79
101,80
101,81
101,82
101,83
101,84
101,85
101,86
101,87
101,88
101,89
101,90
101,91
101,92
101,93
101,94
101,95
101,96
101,97
101,98
101,99
101,100
102,41
102,42
102,40
102,43
102,44
102,45
102,46
102,47
102,48
102,49
102,50
102,51
102,52
102,53
102,54
102,55
102,56
102,57
102,58
102,59
102,60
102,61
102,62
102,63
102,64
102,65
102,66
102,67
102,68
102,69
102,70
102,71
102,72
102,73
102,74
102,75
102,76
102,77
102,78
102,79
102,80
102,81
102,82
102,83
102,84
102,85
102,86
102,87
102,88
102,89
102,90
102,91
102,92
102,93
102,94
102,95
102,96
102,97
102,98
102,99
102,100
103,41
103,42
103,40
103,43
103,44
103,45
103,46
103,47
103,48
103,49
103,50
103,51
103,52
103,53
103,54
103,55
103,56
103,57
103,58
103,59
103,60
103,61
103,62
103,63
103,64
103,65
103,66
103,67
103,68
103,69
103,70
103,71
103,72
103,73
103,74
103,75
103,76
103,77
103,78
103,79
103,80
103,81
103,82
103,83
103,84
103,85
103,86
103,87
103,88
103,89
103,90
103,91
103,92
103,93
103,94
103,95
103,96
103,97
103,98
103,99
103,100
104,41
104,42
104,40
104,43
104,44
104,45
104,46
104,47
104,48
104,49
104,50
104,51
104,52
104,53
104,54
104,55
104,56
104,57
104,58
104,59
104,60
104,61
104,62
104,63
104,64
104,65
104,66
104,67
104,68
104,69
104,70
104,71
104,72
104,73
104,74
104,75
104,76
104,77
104,78
104,79
104,80
104,81
104,82
104,83
104,84
104,85
104,86
104,87
104,88
104,89
104,90
104,91
104,92
104,93
104,94
104,95
104,96
104,97
104,98
104,99
104,100
105,41
105,42
105,40
105,43
105,44
105,45
105,46
105,47
105,48
105,49
105,50
105,51
105,52
105,53
105,54
105,55
105,56
105,57
105,58
105,59
105,60
105,61
105,62
105,63
105,64
105,65
105,66
105,67
105,68
105,69
105,70
105,71
105,72
105,73
105,74
105,75
105,76
105,77
105,78
105,79
105,80
105,81
105,82
105,83
105,84
105,85
105,86
105,87
105,88
105,89
105,90
105,91
105,92
105,93
105,94
105,95
105,96
105,97
105,98
105,99
105,100
130,41
130,42
130,40
130,43
130,44
130,45
130,46
130,47
130,48
130,49
130,50
130,51
130,52
130,53
130,54
130,55
130,56
130,57
130,58
130,59
130,60
130,61
130,62
130,63
130,64
130,65
130,66
130,67
130,68
130,69
130,70
130,71
130,72
130,73
130,74
130,75
130,76
130,77
130,78
130,79
130,80
130,81
130,82
130,83
130,84
130,85
130,86
130,87
130,88
130,89
130,90
130,91
130,92
130,93
130,94
130,95
130,96
130,97
130,98
130,99
130,100
131,41
131,42
131,40
131,43
131,44
131,45
131,46
131,47
131,48
131,49
131,50
131,51
131,52
131,53
131,54
131,55
131,56
131,57
131,58
131,59
131,60
131,61
131,62
131,63
131,64
131,65
131,66
131,67
131,68
131,69
131,70
131,71
131,72
131,73
131,74
131,75
131,76
131,77
131,78
131,79
131,80
131,81
131,82
131,83
131,84
131,85
131,86
131,87
131,88
131,89
131,90
131,91
131,92
131,93
131,94
131,95
131,96
131,97
131,98
131,99
131,100
132,41
132,42
132,40
132,43
132,44
132,45
132,46
132,47
132,48
132,49
132,50
132,51
132,52
132,53
132,54
132,55
132,56
132,57
132,58
132,59
132,60
132,61
132,62
132,63
132,64
132,65
132,66
132,67
132,68
132,69
132,70
132,71
132,72
132,73
132,74
132,75
132,76
132,77
132,78
132,79
132,80
132,81
132,82
132,83
132,84
132,85
132,86
132,87
132,88
132,89
132,90
132,91
132,92
132,93
132,94
132,95
132,96
132,97
132,98
132,99
132,100
133,41
133,42
133,40
133,43
133,44
133,45
133,46
133,47
133,48
133,49
133,50
133,51
133,52
133,53
133,54
133,55
133,56
133,57
133,58
133,59
133,60
133,61
133,62
133,63
133,64
133,65
133,66
133,67
133,68
133,69
133,70
133,71
133,72
133,73
133,74
133,75
133,76
133,77
133,78
133,79
133,80
133,81
133,82
133,83
133,84
133,85
133,86
133,87
133,88
133,89
133,90
133,91
133,92
133,93
133,94
133,95
133,96
133,97
133,98
133,99
133,100
134,41
134,42
134,40
134,43
134,44
134,45
134,46
134,47
134,48
134,49
134,50
134,51
134,52
134,53
134,54
134,55
134,56
134,57
134,58
134,59
134,60
134,61
134,62
134,63
134,64
134,65
134,66
134,67
134,68
134,69
134,70
134,71
134,72
134,73
134,74
134,75
134,76
134,77
134,78
134,79
134,80
134,81
134,82
134,83
134,84
134,85
134,86
134,87
134,88
134,89
134,90
134,91
134,92
134,93
134,94
134,95
134,96
134,97
134,98
134,99
134,100
135,41
135,42
135,40
135,43
135,44
135,45
135,46
135,47
135,48
135,49
135,50
135,51
135,52
135,53
135,54
135,55
135,56
135,57
135,58
135,59
135,60
135,61
135,62
135,63
135,64
135,65
135,66
135,67
135,68
135,69
135,70
135,71
135,72
135,73
135,74
135,75
135,76
135,77
135,78
135,79
135,80
135,81
135,82
135,83
135,84
135,85
135,86
135,87
135,88
135,89
135,90
135,91
135,92
135,93
135,94
135,95
135,96
135,97
135,98
135,99
135,100
210,41
210,42
210,40
210,43
210,44
210,45
210,46
210,47
210,48
210,49
210,50
210,51
210,52
210,53
210,54
210,55
210,56
210,57
210,58
210,59
210,60
210,61
210,62
210,63
210,64
210,65
210,66
210,67
210,68
210,69
210,70
210,71
210,72
210,73
210,74
210,75
210,76
210,77
210,78
210,79
210,80
210,81
210,82
210,83
210,84
210,85
210,86
210,87
210,88
210,89
210,90
210,91
210,92
210,97
210,98
210,99
210,100
211,41
211,42
211,40
211,43
211,44
211,45
211,46
211,47
211,48
211,49
211,50
211,51
211,52
211,53
211,54
211,55
211,56
211,57
211,58
211,59
211,60
211,61
211,62
211,63
211,64
211,65
211,66
211,67
211,68
211,69
211,70
211,71
211,72
211,73
211,74
211,75
211,76
211,77
211,78
211,79
211,80
211,81
211,82
211,83
211,84
211,85
211,86
211,87
211,88
211,89
211,90
211,91
211,92
211,97
211,98
211,99
211,100
212,41
212,42
212,40
212,43
212,44
212,45
212,46
212,47
212,48
212,49
212,50
212,51
212,52
212,53
212,54
212,55
212,56
212,57
212,58
212,59
212,60
212,61
212,62
212,63
212,64
212,65
212,66
212,67
212,68
212,69
212,70
212,71
212,72
212,73
212,74
212,75
212,76
212,77
212,78
212,79
212,80
212,81
212,82
212,83
212,84
212,85
212,86
212,87
212,88
212,89
212,90
212,91
212,92
212,97
212,98
212,99
212,100
213,41
213,42
213,40
213,43
213,44
213,45
213,46
213,47
213,48
213,49
213,50
213,51
213,52
213,53
213,54
213,55
213,56
213,57
213,58
213,59
213,60
213,61
213,62
213,63
213,64
213,65
213,66
213,67
213,68
213,69
213,70
213,71
213,72
213,73
213,74
213,75
213,76
213,77
213,78
213,79
213,80
213,81
213,82
213,83
213,84
213,85
213,86
213,87
213,88
213,89
213,90
213,91
213,92
213,97
213,98
213,99
213,100
214,41
214,42
214,40
214,43
214,44
214,45
214,46
214,47
214,48
214,49
214,50
214,51
214,52
214,53
214,54
214,55
214,56
214,57
214,58
214,59
214,60
214,61
214,62
214,63
214,64
214,65
214,66
214,67
214,68
214,69
214,70
214,71
214,72
214,73
214,74
214,75
214,76
214,77
214,78
214,79
214,80
214,81
214,82
214,83
214,84
214,85
214,86
214,87
214,88
214,89
214,90
214,91
214,92
214,97
214,98
214,99
214,100
215,41
215,42
215,40
215,43
215,44
215,45
215,46
215,47
215,48
215,49
215,50
215,51
215,52
215,53
215,54
215,55
215,56
215,57
215,58
215,59
215,60
215,61
215,62
215,63
215,64
215,65
215,66
215,67
215,68
215,69
215,70
215,71
215,72
215,73
215,74
215,75
215,76
215,77
215,78
215,79
215,80
215,81
215,82
215,83
215,84
215,85
215,86
215,87
215,88
215,89
215,90
215,91
215,92
215,97
215,98
215,99
215,100
106,80
106,81
106,82
106,83
106,84
106,85
107,80
107,81
107,82
107,83
107,84
107,85
108,80
108,81
108,82
108,83
108,84
108,85
109,80
109,81
109,82
109,83
109,84
109,85
111,80
111,81
111,82
111,83
111,84
111,85
110,80
110,81
110,82
110,83
110,84
110,85
112,80
112,81
112,82
112,83
112,84
112,85
113,80
113,81
113,82
113,83
113,84
113,85
114,80
114,81
114,82
114,83
114,84
114,85
115,80
115,81
115,82
115,83
115,84
115,85
116,80
116,81
116,82
116,83
116,84
116,85
117,80
117,81
117,82
117,83
117,84
117,85
118,80
118,81
118,82
118,83
118,84
118,85
119,80
119,81
119,82
119,83
119,84
119,85
120,80
120,81
120,82
120,83
120,84
120,85
121,80
121,81
121,82
121,83
121,84
121,85
122,80
122,81
122,82
122,83
122,84
122,85
123,80
123,81
123,82
123,83
123,84
123,85
124,80
124,81
124,82
124,83
124,84
124,85
125,80
125,81
125,82
125,83
125,84
125,85
126,80
126,81
126,82
126,83
126,84
126,85
127,80
127,81
127,82
127,83
127,84
127,85
128,80
128,81
128,82
128,83
128,84
128,85
129,80
129,81
129,82
129,83
129,84
129,85
165,41
165,42
165,40
165,43
165,44
165,45
165,46
165,47
165,48
165,49
165,50
165,51
165,52
165,53
165,54
165,55
165,56
165,57
165,58
165,59
165,60
165,61
165,62
165,63
165,64
165,65
165,66
165,67
165,68
165,69
165,70
165,71
165,72
165,73
165,74
165,75
165,76
165,77
165,78
165,79
165,80
165,81
165,82
165,83
165,84
165,85
165,86
165,87
165,88
165,89
165,90
165,91
165,92
165,93
165,94
165,95
165,96
165,97
165,98
165,99
165,100
166,41
166,42
166,40
166,43
166,44
166,45
166,46
166,47
166,48
166,49
166,50
166,51
166,52
166,53
166,54
166,55
166,56
166,57
166,58
166,59
166,60
166,61
166,62
166,63
166,64
166,65
166,66
166,67
166,68
166,69
166,70
166,71
166,72
166,73
166,74
166,75
166,76
166,77
166,78
166,79
166,80
166,81
166,82
166,83
166,84
166,85
166,86
166,87
166,88
166,89
166,90
166,91
166,92
166,93
166,94
166,95
166,96
166,97
166,98
166,99
166,100
167,41
167,42
167,40
167,43
167,44
167,45
167,46
167,47
167,48
167,49
167,50
167,51
167,52
167,53
167,54
167,55
167,56
167,57
